Source,source_slug,Opération,Méthode,Endpoint,Paramètre,Emplacement,Type,Obligatoire,Contrôle recommandé,Classe d’accès,Description officielle / synthèse,readonly,supported,sensitive,origin,documentation_url,default,enum,minimum,maximum,pattern
HDX Humanitarian API (HAPI),hdx-hapi,get_resources_api_v2_metadata_resource_get,GET,/api/v2/metadata/resource,is_hxl,query,string,False,information en lecture seule,information,"Filter the response by whether or not the resource contains <a href=""https://hxlstandard.org/"">HXL tags</a>.",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_resources_api_v2_metadata_resource_get,GET,/api/v2/metadata/resource,limit,query,integer,False,information en lecture seule,information,"Maximum number of records to return. The system will not return more than 10,000 records.",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,10000,,0,10000,
HDX Humanitarian API (HAPI),hdx-hapi,get_resources_api_v2_metadata_resource_get,GET,/api/v2/metadata/resource,offset,query,integer,False,information en lecture seule,information,Number of records to skip in the response. Use in conjunction with the limit parameter to paginate.,True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,0,,0,,
HDX Humanitarian API (HAPI),hdx-hapi,get_resources_api_v2_metadata_resource_get,GET,/api/v2/metadata/resource,output_format,query,string,False,information en lecture seule,information,,True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,"['csv', 'json']",,,
HDX Humanitarian API (HAPI),hdx-hapi,get_resources_api_v2_metadata_resource_get,GET,/api/v2/metadata/resource,resource_hdx_id,query,string,False,information en lecture seule,information,"Filter the response by the resource ID, which is a unique and fixed identifier of a resource on HDX. A URL in the pattern of `https://data.humdata.org/dataset/[dataset_hdx_id]/resource/[resource_hdx_id]` will load the resource page on HDX.",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_resources_api_v2_metadata_resource_get,GET,/api/v2/metadata/resource,update_date_max,query,string,False,information en lecture seule,information,"Maximum date that datasets was last updated, e.g. 2020-01-01 or 2020-01-01T00:00:00",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_resources_api_v2_metadata_resource_get,GET,/api/v2/metadata/resource,update_date_min,query,string,False,information en lecture seule,information,"Minimum date that datasets was last updated, e.g. 2020-01-01 or 2020-01-01T00:00:00",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_returnees_api_v2_affected_people_returnees_get,GET,/api/v2/affected-people/returnees,age_range,query,string,False,information en lecture seule,information,"Filter the response by the age range. These are expressed as [start age]-[end age], or [start age]+ for an age range starting at [start age] or above. The end age is assumed to be inclusive, though that is not always explicit in the source data.",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_returnees_api_v2_affected_people_returnees_get,GET,/api/v2/affected-people/returnees,app_identifier,query,string,True,information en lecture seule,information,"base64 encoded application name and email, as in `base64(""app_name:email"")`. This value can also be passed in the `X-HDX-HAPI-APP-IDENTIFIER` header. See the *encoded_app_identifier* endpoint.",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_returnees_api_v2_affected_people_returnees_get,GET,/api/v2/affected-people/returnees,asylum_has_hrp,query,string,False,information en lecture seule,information,Filter the response by the has_hrp flag. The has_hrp flag indicates whether a country has a Humanitarian Response Plan.,True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_returnees_api_v2_affected_people_returnees_get,GET,/api/v2/affected-people/returnees,asylum_in_gho,query,string,False,information en lecture seule,information,"Filter the response by the in_gho flag. The in_gho flag indicates whether a country is in the <a href=""https://humanitarianaction.info/"">Global Humanitarian Overview</a>.",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_returnees_api_v2_affected_people_returnees_get,GET,/api/v2/affected-people/returnees,asylum_location_code,query,string,False,information en lecture seule,information,"Filter the response by a location (typically a country). The location codes use the ISO-3 (ISO 3166 alpha-3) codes. See the <a href=""/docs#/Metadata/get_locations_api_v1_metadata_location_get"" target=""_blank"">location endpoint</a> for details.",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_returnees_api_v2_affected_people_returnees_get,GET,/api/v2/affected-people/returnees,asylum_location_name,query,string,False,information en lecture seule,information,"Filter the response by a location (typically a country). The location names are based on the ""short name"" from the <a href=""https://unstats.un.org/unsd/methodology/m49/#fn2"">UN M49 Standard</a>. See the <a href=""/docs#/Metadata/get_locations_api_v1_metadata_location_get"" target=""_blank"">location endpoint</a> for details.",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_returnees_api_v2_affected_people_returnees_get,GET,/api/v2/affected-people/returnees,end_date,query,string,False,information en lecture seule,information,"Filter entries to include rows where the reference period overlaps with or begins prior to this date, e.g. 2020, 2020-01, 2020-01-01, 2020-01-01 or 2020-01-01T23:59:59",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_returnees_api_v2_affected_people_returnees_get,GET,/api/v2/affected-people/returnees,gender,query,string,False,information en lecture seule,information,"Filter the response by the gender, available values are described <a href=""https://hdx-hapi.readthedocs.io/en/latest/data_usage_guides/enums/#gender"">here.</a>",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_returnees_api_v2_affected_people_returnees_get,GET,/api/v2/affected-people/returnees,limit,query,integer,False,information en lecture seule,information,"Maximum number of records to return. The system will not return more than 10,000 records.",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,10000,,0,10000,
HDX Humanitarian API (HAPI),hdx-hapi,get_returnees_api_v2_affected_people_returnees_get,GET,/api/v2/affected-people/returnees,max_age,query,string,False,information en lecture seule,information,"The maximum age from `age_range`, set to `null` if `age_range` is ""all"" and there is no age disaggregation, or if there is no upper limit to the age range",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_returnees_api_v2_affected_people_returnees_get,GET,/api/v2/affected-people/returnees,min_age,query,string,False,information en lecture seule,information,"The minimum age from `age_range`, set to `null` if `age_range` is ""all"" and there is no age disaggregation",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_returnees_api_v2_affected_people_returnees_get,GET,/api/v2/affected-people/returnees,offset,query,integer,False,information en lecture seule,information,Number of records to skip in the response. Use in conjunction with the limit parameter to paginate.,True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,0,,0,,
HDX Humanitarian API (HAPI),hdx-hapi,get_returnees_api_v2_affected_people_returnees_get,GET,/api/v2/affected-people/returnees,origin_has_hrp,query,string,False,information en lecture seule,information,Filter the response by the has_hrp flag. The has_hrp flag indicates whether a country has a Humanitarian Response Plan.,True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_returnees_api_v2_affected_people_returnees_get,GET,/api/v2/affected-people/returnees,origin_in_gho,query,string,False,information en lecture seule,information,"Filter the response by the in_gho flag. The in_gho flag indicates whether a country is in the <a href=""https://humanitarianaction.info/"">Global Humanitarian Overview</a>.",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_returnees_api_v2_affected_people_returnees_get,GET,/api/v2/affected-people/returnees,origin_location_code,query,string,False,information en lecture seule,information,"Filter the response by a location (typically a country). The location codes use the ISO-3 (ISO 3166 alpha-3) codes. See the <a href=""/docs#/Metadata/get_locations_api_v1_metadata_location_get"" target=""_blank"">location endpoint</a> for details.",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_returnees_api_v2_affected_people_returnees_get,GET,/api/v2/affected-people/returnees,origin_location_name,query,string,False,information en lecture seule,information,"Filter the response by a location (typically a country). The location names are based on the ""short name"" from the <a href=""https://unstats.un.org/unsd/methodology/m49/#fn2"">UN M49 Standard</a>. See the <a href=""/docs#/Metadata/get_locations_api_v1_metadata_location_get"" target=""_blank"">location endpoint</a> for details.",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_returnees_api_v2_affected_people_returnees_get,GET,/api/v2/affected-people/returnees,output_format,query,string,False,information en lecture seule,information,,True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,"['csv', 'json']",,,
HDX Humanitarian API (HAPI),hdx-hapi,get_returnees_api_v2_affected_people_returnees_get,GET,/api/v2/affected-people/returnees,population_group,query,string,False,information en lecture seule,information,"Filter the response by the population group, available values are described <a href=""https://hdx-hapi.readthedocs.io/en/latest/data_usage_guides/enums/#population-group"">here.</a>",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_returnees_api_v2_affected_people_returnees_get,GET,/api/v2/affected-people/returnees,start_date,query,string,False,information en lecture seule,information,"Filter entries to include rows where the reference period overlaps with or extends beyond this date, e.g. 2020, 2020-01, 2020-01-01 or 2020-01-01T00:00:00",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_sector_api_v2_metadata_sector_get,GET,/api/v2/metadata/sector,app_identifier,query,string,True,information en lecture seule,information,"base64 encoded application name and email, as in `base64(""app_name:email"")`. This value can also be passed in the `X-HDX-HAPI-APP-IDENTIFIER` header. See the *encoded_app_identifier* endpoint.",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_sector_api_v2_metadata_sector_get,GET,/api/v2/metadata/sector,code,query,string,False,information en lecture seule,information,Filter the response by the sector code.,True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_sector_api_v2_metadata_sector_get,GET,/api/v2/metadata/sector,limit,query,integer,False,information en lecture seule,information,"Maximum number of records to return. The system will not return more than 10,000 records.",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,10000,,0,10000,
HDX Humanitarian API (HAPI),hdx-hapi,get_sector_api_v2_metadata_sector_get,GET,/api/v2/metadata/sector,name,query,string,False,information en lecture seule,information,Filter the response by the sector name.,True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
HDX Humanitarian API (HAPI),hdx-hapi,get_sector_api_v2_metadata_sector_get,GET,/api/v2/metadata/sector,offset,query,integer,False,information en lecture seule,information,Number of records to skip in the response. Use in conjunction with the limit parameter to paginate.,True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,0,,0,,
HDX Humanitarian API (HAPI),hdx-hapi,get_sector_api_v2_metadata_sector_get,GET,/api/v2/metadata/sector,output_format,query,string,False,information en lecture seule,information,,True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,"['csv', 'json']",,,
HDX Humanitarian API (HAPI),hdx-hapi,get_wfp_commodities_api_v2_metadata_wfp_commodity_get,GET,/api/v2/metadata/wfp-commodity,app_identifier,query,string,True,information en lecture seule,information,"base64 encoded application name and email, as in `base64(""app_name:email"")`. This value can also be passed in the `X-HDX-HAPI-APP-IDENTIFIER` header. See the *encoded_app_identifier* endpoint.",True,False,False,provider OpenAPI/Swagger,https://hapi.humdata.org/openapi.json,,,,,
